id,sex,age,topic,sign,filename
1274564,female,40,Internet,Sagittarius,..\Data\1274564.female.40.Internet.Sagittarius.xml
1274852,female,27,indUnk,Pisces,..\Data\1274852.female.27.indUnk.Pisces.xml
1274993,male,44,indUnk,Gemini,..\Data\1274993.male.44.indUnk.Gemini.xml
1276007,male,44,indUnk,Libra,..\Data\1276007.male.44.indUnk.Libra.xml
1277039,male,33,Government,Sagittarius,..\Data\1277039.male.33.Government.Sagittarius.xml
1278138,female,26,Education,Pisces,..\Data\1278138.female.26.Education.Pisces.xml
1279026,male,16,indUnk,Virgo,..\Data\1279026.male.16.indUnk.Virgo.xml
1279436,male,34,indUnk,Pisces,..\Data\1279436.male.34.indUnk.Pisces.xml
1280497,male,26,Technology,Taurus,..\Data\1280497.male.26.Technology.Taurus.xml
1281160,male,24,Technology,Sagittarius,..\Data\1281160.male.24.Technology.Sagittarius.xml
1283349,male,16,Student,Aries,..\Data\1283349.male.16.Student.Aries.xml
1283465,female,24,indUnk,Leo,..\Data\1283465.female.24.indUnk.Leo.xml
1284157,female,16,Student,Scorpio,..\Data\1284157.female.16.Student.Scorpio.xml
1284564,female,16,indUnk,Pisces,..\Data\1284564.female.16.indUnk.Pisces.xml
1284681,male,25,Tourism,Gemini,..\Data\1284681.male.25.Tourism.Gemini.xml
1284920,female,15,indUnk,Virgo,..\Data\1284920.female.15.indUnk.Virgo.xml
1286861,female,24,Student,Cancer,..\Data\1286861.female.24.Student.Cancer.xml
1288068,female,23,Education,Sagittarius,..\Data\1288068.female.23.Education.Sagittarius.xml
1288281,female,27,Law,Aries,..\Data\1288281.female.27.Law.Aries.xml
1288571,male,26,Technology,Leo,..\Data\1288571.male.26.Technology.Leo.xml
1289910,male,17,indUnk,Scorpio,..\Data\1289910.male.17.indUnk.Scorpio.xml
1290874,female,24,Non-Profit,Taurus,..\Data\1290874.female.24.Non-Profit.Taurus.xml
129253,female,26,HumanResources,Cancer,..\Data\129253.female.26.HumanResources.Cancer.xml
1292625,female,14,indUnk,Taurus,..\Data\1292625.female.14.indUnk.Taurus.xml
1293280,male,25,Automotive,Cancer,..\Data\1293280.male.25.Automotive.Cancer.xml
1293340,male,24,indUnk,Pisces,..\Data\1293340.male.24.indUnk.Pisces.xml
1295657,female,23,Publishing,Scorpio,..\Data\1295657.female.23.Publishing.Scorpio.xml
1295671,female,26,Education,Virgo,..\Data\1295671.female.26.Education.Virgo.xml
1295754,female,47,indUnk,Gemini,..\Data\1295754.female.47.indUnk.Gemini.xml
1295794,female,26,indUnk,Sagittarius,..\Data\1295794.female.26.indUnk.Sagittarius.xml
1296081,female,45,Technology,Virgo,..\Data\1296081.female.45.Technology.Virgo.xml
1296098,male,24,Sports-Recreation,Leo,..\Data\1296098.male.24.Sports-Recreation.Leo.xml
1296370,female,13,indUnk,Leo,..\Data\1296370.female.13.indUnk.Leo.xml
1296542,female,27,indUnk,Pisces,..\Data\1296542.female.27.indUnk.Pisces.xml
1297806,female,23,indUnk,Aquarius,..\Data\1297806.female.23.indUnk.Aquarius.xml
1298624,male,25,Technology,Aries,..\Data\1298624.male.25.Technology.Aries.xml
1298865,female,39,indUnk,Aquarius,..\Data\1298865.female.39.indUnk.Aquarius.xml
1302378,female,24,indUnk,Sagittarius,..\Data\1302378.female.24.indUnk.Sagittarius.xml
1302874,male,46,indUnk,Leo,..\Data\1302874.male.46.indUnk.Leo.xml
1304142,female,17,indUnk,Pisces,..\Data\1304142.female.17.indUnk.Pisces.xml
1304379,female,16,Student,Leo,..\Data\1304379.female.16.Student.Leo.xml
1304830,female,14,Education,Libra,..\Data\1304830.female.14.Education.Libra.xml
1305545,male,34,indUnk,Aquarius,..\Data\1305545.male.34.indUnk.Aquarius.xml
1306027,female,16,Student,Pisces,..\Data\1306027.female.16.Student.Pisces.xml
1306088,male,27,indUnk,Sagittarius,..\Data\1306088.male.27.indUnk.Sagittarius.xml
1306985,female,26,Telecommunications,Leo,..\Data\1306985.female.26.Telecommunications.Leo.xml
1307203,female,23,Student,Aries,..\Data\1307203.female.23.Student.Aries.xml
1308633,male,17,indUnk,Cancer,..\Data\1308633.male.17.indUnk.Cancer.xml
1308868,male,26,Communications-Media,Cancer,..\Data\1308868.male.26.Communications-Media.Cancer.xml
1309251,male,23,Technology,Libra,..\Data\1309251.male.23.Technology.Libra.xml
1310522,female,26,Communications-Media,Sagittarius,..\Data\1310522.female.26.Communications-Media.Sagittarius.xml
1311927,female,23,Arts,Aries,..\Data\1311927.female.23.Arts.Aries.xml
1315210,male,23,Student,Aries,..\Data\1315210.male.23.Student.Aries.xml
1315669,female,23,Student,Virgo,..\Data\1315669.female.23.Student.Virgo.xml
1316364,female,24,Student,Cancer,..\Data\1316364.female.24.Student.Cancer.xml
1316855,male,25,Arts,Sagittarius,..\Data\1316855.male.25.Arts.Sagittarius.xml
1317513,male,17,Arts,Scorpio,..\Data\1317513.male.17.Arts.Scorpio.xml
1317518,female,23,Marketing,Leo,..\Data\1317518.female.23.Marketing.Leo.xml
1319486,female,15,Student,Virgo,..\Data\1319486.female.15.Student.Virgo.xml
1320783,male,25,Telecommunications,Aquarius,..\Data\1320783.male.25.Telecommunications.Aquarius.xml
1322112,male,34,indUnk,Capricorn,..\Data\1322112.male.34.indUnk.Capricorn.xml
1325355,female,26,indUnk,Cancer,..\Data\1325355.female.26.indUnk.Cancer.xml
1325536,female,16,Student,Virgo,..\Data\1325536.female.16.Student.Virgo.xml
1325807,female,25,indUnk,Pisces,..\Data\1325807.female.25.indUnk.Pisces.xml
1325894,female,17,indUnk,Cancer,..\Data\1325894.female.17.indUnk.Cancer.xml
132808,male,24,Technology,Gemini,..\Data\132808.male.24.Technology.Gemini.xml
1328709,male,25,indUnk,Gemini,..\Data\1328709.male.25.indUnk.Gemini.xml
132894,female,26,indUnk,Aries,..\Data\132894.female.26.indUnk.Aries.xml
1329603,male,16,Student,Libra,..\Data\1329603.male.16.Student.Libra.xml
1329752,male,24,Technology,Taurus,..\Data\1329752.male.24.Technology.Taurus.xml
1330002,male,13,indUnk,Sagittarius,..\Data\1330002.male.13.indUnk.Sagittarius.xml
1330888,female,36,indUnk,Pisces,..\Data\1330888.female.36.indUnk.Pisces.xml
1334172,male,24,indUnk,Sagittarius,..\Data\1334172.male.24.indUnk.Sagittarius.xml
1334247,female,17,Student,Libra,..\Data\1334247.female.17.Student.Libra.xml
1334361,female,15,indUnk,Libra,..\Data\1334361.female.15.indUnk.Libra.xml
1334509,female,23,Accounting,Taurus,..\Data\1334509.female.23.Accounting.Taurus.xml
1335327,male,27,indUnk,Gemini,..\Data\1335327.male.27.indUnk.Gemini.xml
1335479,male,37,Religion,Cancer,..\Data\1335479.male.37.Religion.Cancer.xml
1335883,male,27,Arts,Libra,..\Data\1335883.male.27.Arts.Libra.xml
133604,female,23,indUnk,Capricorn,..\Data\133604.female.23.indUnk.Capricorn.xml
1336804,female,24,Law,Taurus,..\Data\1336804.female.24.Law.Taurus.xml
1337805,female,17,Student,Aquarius,..\Data\1337805.female.17.Student.Aquarius.xml
1338710,male,25,Arts,Libra,..\Data\1338710.male.25.Arts.Libra.xml
1340343,female,16,Student,Taurus,..\Data\1340343.female.16.Student.Taurus.xml
1340794,male,26,Science,Scorpio,..\Data\1340794.male.26.Science.Scorpio.xml
1341658,male,15,Student,Cancer,..\Data\1341658.male.15.Student.Cancer.xml
1341988,female,24,Marketing,Cancer,..\Data\1341988.female.24.Marketing.Cancer.xml
1343387,female,23,indUnk,Aries,..\Data\1343387.female.23.indUnk.Aries.xml
1343573,male,25,indUnk,Libra,..\Data\1343573.male.25.indUnk.Libra.xml
1345466,female,24,Communications-Media,Aquarius,..\Data\1345466.female.24.Communications-Media.Aquarius.xml
1347923,male,36,Advertising,Taurus,..\Data\1347923.male.36.Advertising.Taurus.xml
1348691,female,36,Consulting,Gemini,..\Data\1348691.female.36.Consulting.Gemini.xml
1350027,female,16,Student,Scorpio,..\Data\1350027.female.16.Student.Scorpio.xml
1350461,male,25,indUnk,Cancer,..\Data\1350461.male.25.indUnk.Cancer.xml
1351689,male,37,indUnk,Leo,..\Data\1351689.male.37.indUnk.Leo.xml
1352717,female,36,Education,Sagittarius,..\Data\1352717.female.36.Education.Sagittarius.xml
1352859,female,26,indUnk,Sagittarius,..\Data\1352859.female.26.indUnk.Sagittarius.xml
1355143,male,23,Student,Gemini,..\Data\1355143.male.23.Student.Gemini.xml
1357293,female,25,BusinessServices,Aries,..\Data\1357293.female.25.BusinessServices.Aries.xml
1357961,female,27,indUnk,Gemini,..\Data\1357961.female.27.indUnk.Gemini.xml
135888,male,23,Banking,Libra,..\Data\135888.male.23.Banking.Libra.xml
1359229,male,17,Education,Taurus,..\Data\1359229.male.17.Education.Taurus.xml
1359631,male,26,Internet,Cancer,..\Data\1359631.male.26.Internet.Cancer.xml
1360300,male,34,Tourism,Libra,..\Data\1360300.male.34.Tourism.Libra.xml
1360750,female,35,Arts,Leo,..\Data\1360750.female.35.Arts.Leo.xml
1361398,female,26,indUnk,Cancer,..\Data\1361398.female.26.indUnk.Cancer.xml
1362051,female,16,Tourism,Aries,..\Data\1362051.female.16.Tourism.Aries.xml
1362978,female,27,Education,Leo,..\Data\1362978.female.27.Education.Leo.xml
1363208,male,25,Technology,Aquarius,..\Data\1363208.male.25.Technology.Aquarius.xml
1363719,female,36,Education,Taurus,..\Data\1363719.female.36.Education.Taurus.xml
1364511,female,27,Arts,Leo,..\Data\1364511.female.27.Arts.Leo.xml
1365227,male,27,indUnk,Taurus,..\Data\1365227.male.27.indUnk.Taurus.xml
1365296,male,25,Student,Taurus,..\Data\1365296.male.25.Student.Taurus.xml
1365875,female,27,indUnk,Gemini,..\Data\1365875.female.27.indUnk.Gemini.xml
1366447,male,34,indUnk,Libra,..\Data\1366447.male.34.indUnk.Libra.xml
1366896,female,17,Student,Aries,..\Data\1366896.female.17.Student.Aries.xml
1366984,female,25,Technology,Aries,..\Data\1366984.female.25.Technology.Aries.xml
1369564,male,16,Non-Profit,Aquarius,..\Data\1369564.male.16.Non-Profit.Aquarius.xml
1371155,female,23,Education,Scorpio,..\Data\1371155.female.23.Education.Scorpio.xml
1373040,female,40,indUnk,Cancer,..\Data\1373040.female.40.indUnk.Cancer.xml
1374061,male,34,indUnk,Gemini,..\Data\1374061.male.34.indUnk.Gemini.xml
1374867,female,13,indUnk,Aquarius,..\Data\1374867.female.13.indUnk.Aquarius.xml
137626,male,24,indUnk,Gemini,..\Data\137626.male.24.indUnk.Gemini.xml
1377580,female,24,indUnk,Capricorn,..\Data\1377580.female.24.indUnk.Capricorn.xml
1378761,male,16,Student,Libra,..\Data\1378761.male.16.Student.Libra.xml
1379288,female,35,HumanResources,Aries,..\Data\1379288.female.35.HumanResources.Aries.xml
1380515,male,40,indUnk,Aquarius,..\Data\1380515.male.40.indUnk.Aquarius.xml
1380619,male,34,indUnk,Taurus,..\Data\1380619.male.34.indUnk.Taurus.xml
1381293,male,16,Internet,Sagittarius,..\Data\1381293.male.16.Internet.Sagittarius.xml
1381825,female,16,indUnk,Scorpio,..\Data\1381825.female.16.indUnk.Scorpio.xml
1382294,female,16,indUnk,Aries,..\Data\1382294.female.16.indUnk.Aries.xml
1382785,male,23,indUnk,Scorpio,..\Data\1382785.male.23.indUnk.Scorpio.xml
1383163,male,26,Technology,Cancer,..\Data\1383163.male.26.Technology.Cancer.xml
1383289,female,14,Student,Libra,..\Data\1383289.female.14.Student.Libra.xml
1384161,male,25,Communications-Media,Scorpio,..\Data\1384161.male.25.Communications-Media.Scorpio.xml
1386800,female,45,Non-Profit,Pisces,..\Data\1386800.female.45.Non-Profit.Pisces.xml
1388402,female,15,Student,Capricorn,..\Data\1388402.female.15.Student.Capricorn.xml
1390302,female,26,Student,Leo,..\Data\1390302.female.26.Student.Leo.xml
1390907,female,37,Telecommunications,Leo,..\Data\1390907.female.37.Telecommunications.Leo.xml
1391421,female,41,indUnk,Pisces,..\Data\1391421.female.41.indUnk.Pisces.xml
1391636,female,26,Religion,Cancer,..\Data\1391636.female.26.Religion.Cancer.xml
1392111,female,34,indUnk,Leo,..\Data\1392111.female.34.indUnk.Leo.xml
1392379,female,25,indUnk,Leo,..\Data\1392379.female.25.indUnk.Leo.xml
1392567,female,24,indUnk,Cancer,..\Data\1392567.female.24.indUnk.Cancer.xml
1392976,male,23,indUnk,Scorpio,..\Data\1392976.male.23.indUnk.Scorpio.xml
1393814,female,13,indUnk,Gemini,..\Data\1393814.female.13.indUnk.Gemini.xml
1394735,male,38,Technology,Capricorn,..\Data\1394735.male.38.Technology.Capricorn.xml
1395849,female,23,Non-Profit,Leo,..\Data\1395849.female.23.Non-Profit.Leo.xml
1395900,male,27,indUnk,Taurus,..\Data\1395900.male.27.indUnk.Taurus.xml
1396260,female,23,indUnk,Cancer,..\Data\1396260.female.23.indUnk.Cancer.xml
1397914,male,41,indUnk,Sagittarius,..\Data\1397914.male.41.indUnk.Sagittarius.xml
1399489,male,17,Student,Virgo,..\Data\1399489.male.17.Student.Virgo.xml
1400059,male,23,Education,Pisces,..\Data\1400059.male.23.Education.Pisces.xml
1400705,male,26,Communications-Media,Capricorn,..\Data\1400705.male.26.Communications-Media.Capricorn.xml
1401178,female,23,Student,Pisces,..\Data\1401178.female.23.Student.Pisces.xml
1401402,female,23,Student,Capricorn,..\Data\1401402.female.23.Student.Capricorn.xml
1401460,female,27,Communications-Media,Libra,..\Data\1401460.female.27.Communications-Media.Libra.xml
1401816,male,40,indUnk,Pisces,..\Data\1401816.male.40.indUnk.Pisces.xml
1402277,female,23,Agriculture,Pisces,..\Data\1402277.female.23.Agriculture.Pisces.xml
1403830,male,15,Student,Taurus,..\Data\1403830.male.15.Student.Taurus.xml
1404145,male,17,Religion,Cancer,..\Data\1404145.male.17.Religion.Cancer.xml
1404301,female,24,Student,Libra,..\Data\1404301.female.24.Student.Libra.xml
1405024,female,24,indUnk,Cancer,..\Data\1405024.female.24.indUnk.Cancer.xml
1405766,male,24,HumanResources,Scorpio,..\Data\1405766.male.24.HumanResources.Scorpio.xml
1405870,female,26,indUnk,Cancer,..\Data\1405870.female.26.indUnk.Cancer.xml
1406453,female,17,Student,Capricorn,..\Data\1406453.female.17.Student.Capricorn.xml
1406988,male,23,Telecommunications,Sagittarius,..\Data\1406988.male.23.Telecommunications.Sagittarius.xml
1407084,male,17,Student,Leo,..\Data\1407084.male.17.Student.Leo.xml
1407268,male,23,indUnk,Taurus,..\Data\1407268.male.23.indUnk.Taurus.xml
1409146,female,27,Communications-Media,Libra,..\Data\1409146.female.27.Communications-Media.Libra.xml
1409492,female,40,Technology,Taurus,..\Data\1409492.female.40.Technology.Taurus.xml
1409523,male,17,Student,Scorpio,..\Data\1409523.male.17.Student.Scorpio.xml
1410011,female,16,indUnk,Libra,..\Data\1410011.female.16.indUnk.Libra.xml
1412504,male,33,Internet,Taurus,..\Data\1412504.male.33.Internet.Taurus.xml
1413196,male,24,Engineering,Pisces,..\Data\1413196.male.24.Engineering.Pisces.xml
1414354,male,24,Non-Profit,Leo,..\Data\1414354.male.24.Non-Profit.Leo.xml
1415200,female,15,Student,Libra,..\Data\1415200.female.15.Student.Libra.xml
1416208,female,23,BusinessServices,Sagittarius,..\Data\1416208.female.23.BusinessServices.Sagittarius.xml
1416900,male,25,indUnk,Cancer,..\Data\1416900.male.25.indUnk.Cancer.xml
1417015,male,15,Student,Libra,..\Data\1417015.male.15.Student.Libra.xml
1417798,female,35,indUnk,Scorpio,..\Data\1417798.female.35.indUnk.Scorpio.xml
141799,female,25,Advertising,Pisces,..\Data\141799.female.25.Advertising.Pisces.xml
1418167,female,17,Student,Gemini,..\Data\1418167.female.17.Student.Gemini.xml
1420041,male,17,indUnk,Cancer,..\Data\1420041.male.17.indUnk.Cancer.xml
1421166,male,16,Student,Leo,..\Data\1421166.male.16.Student.Leo.xml
1423400,male,17,Student,Virgo,..\Data\1423400.male.17.Student.Virgo.xml
1425758,male,24,Technology,Capricorn,..\Data\1425758.male.24.Technology.Capricorn.xml
1425881,female,14,indUnk,Sagittarius,..\Data\1425881.female.14.indUnk.Sagittarius.xml
1425932,male,25,Publishing,Aries,..\Data\1425932.male.25.Publishing.Aries.xml
1427070,female,25,indUnk,Gemini,..\Data\1427070.female.25.indUnk.Gemini.xml
1427339,female,17,indUnk,Libra,..\Data\1427339.female.17.indUnk.Libra.xml
1427811,male,46,Education,Virgo,..\Data\1427811.male.46.Education.Virgo.xml
1428082,male,38,Communications-Media,Leo,..\Data\1428082.male.38.Communications-Media.Leo.xml
1428697,male,33,indUnk,Virgo,..\Data\1428697.male.33.indUnk.Virgo.xml
1428880,male,27,indUnk,Aquarius,..\Data\1428880.male.27.indUnk.Aquarius.xml
1429060,male,17,Student,Cancer,..\Data\1429060.male.17.Student.Cancer.xml
1429393,female,35,indUnk,Aries,..\Data\1429393.female.35.indUnk.Aries.xml
1429767,male,15,Student,Virgo,..\Data\1429767.male.15.Student.Virgo.xml
1432215,female,35,Communications-Media,Aries,..\Data\1432215.female.35.Communications-Media.Aries.xml
1432406,female,16,indUnk,Gemini,..\Data\1432406.female.16.indUnk.Gemini.xml
1432868,male,16,Student,Scorpio,..\Data\1432868.male.16.Student.Scorpio.xml
1434608,male,27,Internet,Sagittarius,..\Data\1434608.male.27.Internet.Sagittarius.xml
1435222,female,27,indUnk,Cancer,..\Data\1435222.female.27.indUnk.Cancer.xml
1435600,male,16,Student,Aries,..\Data\1435600.male.16.Student.Aries.xml
1436059,female,15,Education,Gemini,..\Data\1436059.female.15.Education.Gemini.xml
1436696,female,23,Agriculture,Capricorn,..\Data\1436696.female.23.Agriculture.Capricorn.xml
143781,female,25,Education,Aries,..\Data\143781.female.25.Education.Aries.xml
1438488,female,26,indUnk,Leo,..\Data\1438488.female.26.indUnk.Leo.xml
1438491,male,16,Agriculture,Aries,..\Data\1438491.male.16.Agriculture.Aries.xml
1438661,female,16,indUnk,Virgo,..\Data\1438661.female.16.indUnk.Virgo.xml
1439099,female,27,Education,Cancer,..\Data\1439099.female.27.Education.Cancer.xml
1440291,female,23,Accounting,Pisces,..\Data\1440291.female.23.Accounting.Pisces.xml
1442904,male,39,indUnk,Virgo,..\Data\1442904.male.39.indUnk.Virgo.xml
1443644,male,16,Student,Pisces,..\Data\1443644.male.16.Student.Pisces.xml
1444118,female,41,Law,Leo,..\Data\1444118.female.41.Law.Leo.xml
1444263,female,17,Arts,Sagittarius,..\Data\1444263.female.17.Arts.Sagittarius.xml
1444311,male,23,Education,Aquarius,..\Data\1444311.male.23.Education.Aquarius.xml
1445315,female,23,indUnk,Scorpio,..\Data\1445315.female.23.indUnk.Scorpio.xml
1445734,male,26,Technology,Leo,..\Data\1445734.male.26.Technology.Leo.xml
1446030,female,17,Student,Aquarius,..\Data\1446030.female.17.Student.Aquarius.xml
1449141,male,43,Education,Aquarius,..\Data\1449141.male.43.Education.Aquarius.xml
1450156,female,37,indUnk,Leo,..\Data\1450156.female.37.indUnk.Leo.xml
1450587,female,15,Arts,Aquarius,..\Data\1450587.female.15.Arts.Aquarius.xml
1450960,female,24,Fashion,Pisces,..\Data\1450960.female.24.Fashion.Pisces.xml
1451285,female,25,indUnk,Taurus,..\Data\1451285.female.25.indUnk.Taurus.xml
1452076,female,15,Student,Sagittarius,..\Data\1452076.female.15.Student.Sagittarius.xml
1452877,male,17,indUnk,Cancer,..\Data\1452877.male.17.indUnk.Cancer.xml
1453177,female,26,indUnk,Taurus,..\Data\1453177.female.26.indUnk.Taurus.xml
1455561,male,17,Student,Scorpio,..\Data\1455561.male.17.Student.Scorpio.xml
1456646,female,24,indUnk,Aquarius,..\Data\1456646.female.24.indUnk.Aquarius.xml
1461221,female,27,Marketing,Libra,..\Data\1461221.female.27.Marketing.Libra.xml
1461401,female,16,Student,Scorpio,..\Data\1461401.female.16.Student.Scorpio.xml
1461773,male,25,Engineering,Virgo,..\Data\1461773.male.25.Engineering.Virgo.xml
1461990,female,17,indUnk,Libra,..\Data\1461990.female.17.indUnk.Libra.xml
1462207,female,26,Science,Cancer,..\Data\1462207.female.26.Science.Cancer.xml
1463590,female,24,Education,Capricorn,..\Data\1463590.female.24.Education.Capricorn.xml
1463769,male,23,indUnk,Cancer,..\Data\1463769.male.23.indUnk.Cancer.xml
1464008,male,23,Publishing,Capricorn,..\Data\1464008.male.23.Publishing.Capricorn.xml
1464036,male,24,Technology,Cancer,..\Data\1464036.male.24.Technology.Cancer.xml
1464756,female,23,Military,Pisces,..\Data\1464756.female.23.Military.Pisces.xml
1464983,male,24,indUnk,Cancer,..\Data\1464983.male.24.indUnk.Cancer.xml
1464999,male,23,Student,Leo,..\Data\1464999.male.23.Student.Leo.xml
1465987,female,33,indUnk,Aquarius,..\Data\1465987.female.33.indUnk.Aquarius.xml
1466700,male,24,Arts,Aries,..\Data\1466700.male.24.Arts.Aries.xml
